Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close
2004-03-29,49.20405960083008,38.33075714111328,30.044269561767578,34.34611129760742,57.97954177856445
2004-03-30,49.17093276977539,38.54276657104492,30.246444702148438,34.7532958984375,57.750614166259766
2004-03-31,49.408180236816406,38.613433837890625,30.264802932739258,34.88902282714844,58.029720306396484
2004-04-01,49.24650955200195,38.8112907409668,30.448612213134766,35.05190658569336,58.057777404785156
2004-04-02,48.027896881103516,39.164642333984375,30.448612213134766,35.48622131347656,57.52605438232422
2004-04-05,47.65130615234375,39.42258834838867,30.656890869140625,35.11976623535156,57.1734619140625
2004-04-06,47.911582946777344,39.31660079956055,30.7120418548584,35.017967224121094,57.33578109741211
2004-04-07,47.80082321166992,39.154048919677734,30.558883666992188,35.16727828979492,57.19590377807617
2004-04-08,47.66234588623047,39.09752655029297,30.491491317749023,34.895816802978516,57.22945785522461
2004-04-12,47.490623474121094,39.22118377685547,30.601764678955078,34.53611755371094,57.21266174316406
2004-04-13,46.97551727294922,38.694705963134766,30.185161590576172,33.93213653564453,57.1119499206543
2004-04-14,46.93674087524414,38.567501068115234,29.90947151184082,33.504573822021484,56.944053649902344
2004-04-15,46.6598014831543,38.58517074584961,30.087139129638672,33.728546142578125,56.86014175415039
2004-04-16,46.83700942993164,38.76891326904297,30.246444702148438,34.17645263671875,57.0168342590332
2004-04-19,46.73733139038086,38.81483840942383,30.215797424316406,34.16286849975586,56.944053649902344
2004-04-20,46.31085968017578,38.196475982666016,30.301576614379883,33.62675476074219,56.7593994140625
2004-04-21,46.53794479370117,38.443824768066406,30.019763946533203,33.83713150024414,56.62504959106445
2004-04-22,46.81489944458008,39.05510330200195,30.466991424560547,34.434326171875,56.83209228515625
2004-04-23,46.54900360107422,39.05158996582031,30.35671043395996,34.325748443603516,56.7202262878418
2004-04-26,46.626590728759766,38.88550567626953,30.22804832458496,34.305416107177734,56.70344161987305
2004-04-27,46.803829193115234,38.97383499145508,30.375089645385742,34.29181671142578,56.84332275390625
2004-04-28,46.3662223815918,38.42616271972656,30.007490158081055,33.67425537109375,56.580284118652344
2004-04-29,46.139122009277344,38.062232971191406,29.658287048339844,33.070274353027344,56.418006896972656
2004-04-30,46.327457427978516,37.75480270385742,29.75018310546875,32.91417694091797,56.40116882324219
2004-05-03,46.38584899902344,38.15761184692383,29.95848846435547,33.165283203125,56.316993713378906
2004-05-04,46.06889343261719,38.196475982666016,30.06875991821289,33.68783187866211,56.418025970458984
2004-05-05,45.9410285949707,38.355499267578125,30.105518341064453,33.42314910888672,56.3451042175293
2004-05-06,45.81864547729492,37.97740936279297,29.835956573486328,33.09739685058594,56.17110061645508
2004-05-07,45.218109130859375,37.44739532470703,29.339717864990234,32.167667388916016,55.69414520263672
2004-05-10,45.11249923706055,36.927982330322266,28.892471313476562,31.658681869506836,55.609962463378906
2004-05-11,45.31825637817383,37.24951934814453,29.064014434814453,31.923357009887695,55.750267028808594
2004-05-12,45.01792907714844,37.383811950683594,29.19268035888672,32.15410614013672,55.671669006347656
2004-05-13,44.84558868408203,37.27778244018555,29.19268035888672,32.065887451171875,55.66050720214844
2004-05-14,45.21257781982422,37.26365661621094,29.272329330444336,32.04551315307617,55.671669006347656
2004-05-17,45.61296463012695,36.839637756347656,28.984375,31.651897430419922,55.9522819519043
2004-05-18,45.434967041015625,37.132930755615234,29.19268035888672,31.85548973083496,55.98036575317383
2004-05-19,45.28485870361328,37.083457946777344,29.13142204284668,31.828350067138672,55.884971618652344
2004-05-20,45.63516616821289,37.09758377075195,29.149791717529297,31.95050621032715,56.03649139404297
2004-05-21,45.4516716003418,37.238929748535156,29.235563278198242,32.18802261352539,55.94666290283203
2004-05-24,45.59626770019531,37.38027572631836,29.339717864990234,32.51377868652344,55.991554260253906
2004-05-25,45.72970962524414,38.01274108886719,29.774686813354492,32.94132614135742,55.97471237182617
2004-05-26,45.9743766784668,38.090492248535156,29.75018310546875,33.34171676635742,56.114994049072266
2004-05-27,46.335811614990234,38.26715850830078,29.95848846435547,33.470664978027344,56.38433074951172
2004-05-28,46.207916259765625,38.302490234375,29.97074317932129,33.59282302856445,56.18795394897461
2004-06-01,45.78476333618164,38.33783721923828,29.97686195373535,33.45709991455078,56.12435531616211
2004-06-02,45.66755294799805,38.443824768066406,30.09940528869629,33.728546142578125,56.14686965942383
2004-06-03,45.762474060058594,38.136409759521484,29.95235824584961,33.42314910888672,56.12435531616211
2004-06-04,45.4945068359375,38.3661003112793,30.093278884887695,33.53851318359375,56.00614929199219
2004-06-07,45.50568389892578,38.93851089477539,30.466991424560547,34.00000762939453,56.06245422363281
2004-06-08,45.58940124511719,38.98798370361328,30.41184425354004,34.08144760131836,55.92733383178711
2004-06-09,45.39402770996094,38.641700744628906,30.27093505859375,33.78284454345703,55.9442024230957
2004-06-10,45.48334884643555,38.73005676269531,30.387340545654297,33.77604675292969,55.88793182373047
2004-06-14,45.12051010131836,38.33075714111328,30.081026077270508,33.34850311279297,55.7302360534668
2004-06-15,46.07502746582031,38.645233154296875,30.2525577545166,33.871063232421875,56.20315933227539
2004-06-16,45.89641189575195,38.67350387573242,30.39347267150879,33.891422271728516,56.0905876159668
2004-06-17,46.1978645324707,38.662906646728516,30.399587631225586,33.93891906738281,56.15250015258789
2004-06-18,46.09737014770508,38.67350387573242,30.503738403320312,34.14252853393555,56.23692321777344
2004-06-21,46.13087463378906,38.578102111816406,30.45472526550293,34.16965866088867,56.31011962890625
2004-06-22,45.991310119628906,38.68058395385742,30.540508270263672,34.305416107177734,56.28759765625
2004-06-23,46.08061218261719,39.07985305786133,30.69367218017578,34.570064544677734,56.24256134033203
2004-06-24,46.35972595214844,39.005653381347656,30.748809814453125,34.61079025268555,56.45645523071289
2004-06-25,46.40440368652344,38.96324920654297,30.754932403564453,34.65827178955078,56.439598083496094
2004-06-28,45.92991638183594,38.757591247558594,30.547998428344727,34.855098724365234,56.25380325317383
2004-06-29,46.22019958496094,38.92422866821289,30.62190055847168,34.99761199951172,56.15250015258789
2004-06-30,46.69467544555664,39.080257415771484,30.708112716674805,35.20120620727539,56.59721374511719
2004-07-01,46.7820930480957,38.70085906982422,30.424808502197266,34.96367263793945,56.66890335083008
2004-07-02,47.27527618408203,38.601593017578125,30.47409439086914,35.017967224121094,57.03034210205078
2004-07-06,47.19687271118164,38.2895622253418,30.35089874267578,34.7193603515625,56.990814208984375
2004-07-07,47.213661193847656,38.31439208984375,30.375551223754883,34.80759048461914,56.95692443847656
2004-07-08,47.24167251586914,37.97400665283203,30.190771102905273,34.318973541259766,57.01905822753906
2004-07-09,47.29212951660156,38.091007232666016,30.227731704711914,34.325748443603516,56.849613189697266
2004-07-12,47.3593864440918,38.080379486083984,30.338579177856445,34.38682174682617,57.01905822753906
2004-07-13,47.21931457519531,38.14773941040039,30.36937713623047,34.45469665527344,56.95692443847656
2004-07-14,47.23609924316406,37.97400665283203,30.363224029541016,34.325748443603516,56.990814208984375
2004-07-15,47.28650665283203,37.881832122802734,30.301645278930664,34.51576614379883,56.883506774902344
2004-07-16,47.91427230834961,37.708072662353516,30.21541404724121,34.223960876464844,57.2618522644043
2004-07-19,47.94786071777344,37.708072662353516,30.227731704711914,34.39361572265625,57.177162170410156
2004-07-20,47.51631164550781,37.97400665283203,30.30780029296875,34.631141662597656,57.024688720703125
2004-07-21,47.38740158081055,37.335792541503906,30.030649185180664,33.993221282958984,56.88914489746094
2004-07-22,47.45465850830078,37.46343994140625,30.061433792114258,33.83713150024414,57.013404846191406
2004-07-23,47.61158752441406,37.0521354675293,29.864351272583008,33.55209732055664,57.14326095581055
2004-07-26,47.38740158081055,36.94221878051758,29.77812957763672,33.1313362121582,56.877899169921875
2004-07-27,46.74850082397461,37.30741882324219,30.055288314819336,33.62675476074219,56.74798583984375
2004-07-28,46.754085540771484,37.335792541503906,30.153823852539062,33.19241714477539,56.83266830444336
2004-07-29,46.860557556152344,37.57335662841797,30.326284408569336,33.84391403198242,56.70283126831055
2004-07-30,47.40984344482422,37.690345764160156,30.246206283569336,33.966060638427734,57.120704650878906
2004-08-02,47.47170639038086,37.78608703613281,30.437129974365234,34.115360260009766,57.10480499267578
2004-08-03,47.66301727294922,37.495338439941406,30.35706901550293,33.98643112182617,57.18415451049805
2004-08-04,47.68553924560547,37.39607620239258,30.344749450683594,33.918556213378906,57.30874252319336
2004-08-05,47.820594787597656,36.76848602294922,30.012176513671875,33.3281364440918,57.348392486572266
2004-08-06,48.6251335144043,36.25436782836914,29.48250961303711,32.75809097290039,57.716705322265625
2004-08-09,48.45634841918945,36.26500701904297,29.630319595336914,32.67665481567383,57.7563362121582
2004-08-10,48.28195571899414,36.69755935668945,29.771970748901367,33.32136154174805,57.60334014892578
2004-08-11,48.49011993408203,36.60538101196289,29.88284683227539,33.21277618408203,57.64301681518555
2004-08-12,48.591400146484375,36.201175689697266,29.574880599975586,32.78523254394531,57.76201629638672
2004-08-13,48.74897003173828,36.25791549682617,29.53794288635254,32.744510650634766,57.87522888183594
2004-08-16,48.58015823364258,36.71529006958008,29.999858856201172,33.368858337402344,57.807315826416016
2004-08-17,48.85588455200195,36.8996696472168,30.006023406982422,33.40957260131836,57.977237701416016
2004-08-18,48.619537353515625,37.34287643432617,30.190771102905273,33.83713150024414,57.790340423583984
2004-08-19,48.7376823425293,37.22940444946289,30.25853157043457,33.74211883544922,57.982879638671875
2004-08-20,48.69270324707031,37.54143524169922,30.5603084564209,34.128944396972656,57.81298828125
2004-08-23,48.41136932373047,37.45633316040039,30.424808502197266,34.16286849975586,57.83000183105469
2004-08-24,48.43952178955078,37.39607620239258,30.41249656677246,34.1493034362793,57.83561325073242
2004-08-25,48.6082878112793,37.72936248779297,30.652687072753906,34.332542419433594,57.841278076171875
2004-08-26,48.88398361206055,37.711631774902344,30.708112716674805,34.3664665222168,57.94892501831055
2004-08-27,48.850215911865234,37.84990692138672,30.751243591308594,34.46147155761719,57.9886360168457
2004-08-30,49.080928802490234,37.58045196533203,30.67118263244629,34.264671325683594,58.04525375366211
2004-08-31,49.38479995727539,37.711631774902344,30.677337646484375,34.38682174682617,58.04525375366211
2004-09-01,49.435638427734375,37.78254318237305,30.78817367553711,34.549720764160156,58.25439453125
2004-09-02,48.94980239868164,38.2080192565918,31.108448028564453,34.95010757446289,58.021366119384766
2004-09-03,48.95543670654297,38.080379486083984,31.139245986938477,34.99761199951172,57.99294662475586
2004-09-07,48.90458297729492,38.34629440307617,31.360971450805664,35.30300521850586,57.98725891113281
2004-09-08,49.31696701049805,38.186744689941406,31.262420654296875,35.21477127075195,58.163455963134766
2004-09-09,49.130523681640625,38.264739990234375,31.2501163482666,35.32334899902344,58.10663604736328
2004-09-10,49.20396423339844,38.52002716064453,31.34864616394043,35.41156768798828,58.23164367675781
2004-09-13,49.41867446899414,38.580326080322266,31.31784439086914,35.438724517822266,58.28849411010742
2004-09-14,49.46949768066406,38.693782806396484,31.360971450805664,35.343719482421875,58.35098648071289
2004-09-15,49.35649490356445,38.452674865722656,31.213146209716797,35.27585220336914,58.31686019897461
2004-09-16,49.915771484375,38.57677459716797,31.330167770385742,35.62196350097656,58.49303436279297
2004-09-17,49.667205810546875,38.693782806396484,31.477994918823242,35.635528564453125,58.24869155883789
2004-09-20,49.994876861572266,38.54484939575195,31.31784439086914,35.49980545043945,58.498741149902344
2004-09-21,50.1417121887207,38.79306411743164,31.558042526245117,35.744117736816406,58.48170852661133
2004-09-22,50.66146469116211,38.26122283935547,31.157732009887695,35.269065856933594,58.67488479614258
2004-09-23,50.45808792114258,38.09811019897461,30.979110717773438,35.27585220336914,58.498741149902344
2004-09-24,50.52024459838867,38.183197021484375,31.071495056152344,35.23513412475586,58.51579666137695
2004-09-27,50.74052429199219,37.98997497558594,30.925920486450195,34.80080795288086,58.498741149902344
2004-09-28,50.53718185424805,38.19637680053711,31.105567932128906,35.004390716552734,58.59536361694336
2004-09-29,50.04572296142578,38.281768798828125,31.136547088623047,35.2894287109375,58.26005554199219
2004-09-30,49.85363006591797,38.3458366394043,31.049808502197266,35.58802795410156,58.345298767089844
2004-10-01,49.604618072509766,38.96501159667969,31.520631790161133,36.15130615234375,58.24102783203125
2004-10-04,49.67835235595703,39.09309387207031,31.60118293762207,36.368465423583984,58.25807189941406
2004-10-05,49.67835235595703,39.082420349121094,31.61357307434082,36.3073844909668,58.25239562988281
2004-10-06,49.45146942138672,39.320823669433594,31.830398559570312,36.646697998046875,58.14405822753906
2004-10-07,49.23591995239258,38.96501159667969,31.644548416137695,36.1784553527832,58.14405822753906
2004-10-08,49.88822555541992,38.641170501708984,31.47728157043457,35.90699005126953,58.42909622192383
2004-10-11,49.93932342529297,38.733699798583984,31.545413970947266,35.866268157958984,58.486106872558594
2004-10-12,50.0527229309082,38.64830017089844,31.47728157043457,35.974857330322266,58.42909622192383
2004-10-13,50.23422622680664,38.36362075805664,31.130355834960938,35.52015686035156,58.51461410522461
2004-10-14,50.47251892089844,38.022010803222656,30.975475311279297,35.28263473510742,58.793922424316406
2004-10-15,50.296653747558594,38.2283935546875,31.09937858581543,35.581241607666016,58.685611724853516
2004-10-18,50.319332122802734,38.39564895629883,31.161327362060547,35.6423225402832,58.63430404663086
2004-10-19,50.449825286865234,38.05758285522461,30.8020076751709,35.15369415283203,58.66283416748047
2004-10-20,50.795860290527344,38.06825256347656,30.8020076751709,35.31658172607422,58.86806106567383
2004-10-21,50.82985305786133,38.24263000488281,30.839170455932617,35.66268539428711,58.7198486328125
2004-10-22,50.94894027709961,37.8974723815918,30.696693420410156,35.241912841796875,58.862327575683594
2004-10-25,50.98867416381836,37.868988037109375,30.653335571289062,35.459075927734375,58.93073654174805
2004-10-26,50.83552169799805,38.46680450439453,31.018827438354492,35.99521255493164,58.75971984863281
2004-10-27,50.336341857910156,38.9400749206543,31.365760803222656,36.280242919921875,58.628623962402344
2004-10-28,50.50083923339844,38.92229461669922,31.489675521850586,36.16486358642578,58.69702911376953
2004-10-29,50.733394622802734,39.036163330078125,31.53303337097168,36.124149322509766,58.8509635925293
2004-11-01,50.41787338256836,39.09309387207031,31.570194244384766,36.34811019897461,58.7246208190918
2004-11-02,50.491947174072266,39.00058364868164,31.508251190185547,36.246299743652344,58.67319107055664
2004-11-03,50.51472091674805,39.50586700439453,31.842775344848633,36.76207733154297,58.79885482788086
2004-11-04,50.566001892089844,40.125057220458984,32.43132019042969,37.38642501831055,58.747440338134766
2004-11-05,50.01355743408203,40.26737976074219,32.56761932373047,37.37285232543945,58.59884262084961
2004-11-08,49.83692169189453,40.16775131225586,32.530433654785156,37.24391555786133,58.38735580444336
2004-11-09,49.80844497680664,40.2104606628418,32.549034118652344,37.481449127197266,58.5245246887207
2004-11-10,49.62052536010742,40.23179626464844,32.62337112426758,37.68503189086914,58.455989837646484
2004-11-11,49.512290954589844,40.6089973449707,32.87737274169922,37.97685241699219,58.51313781738281
2004-11-12,50.04767608642578,40.95773696899414,33.131370544433594,38.37724685668945,58.58173370361328
2004-11-15,50.09321594238281,40.9861946105957,33.00127410888672,38.485836029052734,58.610260009765625
2004-11-16,50.09321594238281,40.74420928955078,32.85878372192383,38.25509262084961,58.553123474121094
2004-11-17,50.5203857421875,40.98262023925781,33.10039520263672,38.37724685668945,58.70172882080078
2004-11-18,50.674190521240234,41.046669006347656,33.06941604614258,38.34331512451172,58.7246208190918
2004-11-19,50.26982498168945,40.54849624633789,32.72868728637695,37.87506103515625,58.60457229614258
2004-11-22,50.53175735473633,40.81539535522461,32.93312072753906,38.33653259277344,58.69598388671875
2004-11-23,50.594451904296875,40.82962417602539,32.97648620605469,38.46547317504883,58.661739349365234
2004-11-24,50.594451904296875,41.06447982788086,33.12517547607422,38.926937103271484,58.71888732910156
2004-11-26,50.264095306396484,41.06447982788086,33.20570755004883,39.02195358276367,58.54740524291992
2004-11-29,49.72870635986328,40.97551727294922,33.14995193481445,39.08304214477539,58.38735580444336
2004-11-30,49.51797103881836,40.88654327392578,33.038448333740234,39.11018371582031,58.415958404541016
2004-12-01,49.44077682495117,41.41676330566406,33.379173278808594,39.66667938232422,58.196929931640625
2004-12-02,49.240596771240234,41.39543533325195,33.323402404785156,39.41557312011719,58.305850982666016
2004-12-03,50.006961822509766,41.40253448486328,33.335792541503906,39.429141998291016,58.64412307739258
2004-12-06,50.17848587036133,41.377628326416016,33.31721878051758,39.32735061645508,58.707183837890625
2004-12-07,50.24142837524414,40.97195816040039,33.063209533691406,38.56726837158203,58.78743362426758
2004-12-08,51.02492904663086,41.1356315612793,33.12517547607422,38.831932067871094,58.988121032714844
2004-12-09,50.68749237060547,41.32780075073242,33.24288558959961,38.7369270324707,58.90785217285156
2004-12-10,50.8133544921875,41.27797317504883,33.24906921386719,38.91337203979492,58.83331298828125
2004-12-13,50.92197036743164,41.669410705566406,33.62077713012695,39.293426513671875,58.91932678222656
2004-12-14,51.12218475341797,41.85444259643555,33.74467086791992,39.55129623413086,58.976593017578125
2004-12-15,51.58540725708008,41.98966598510742,33.90574645996094,39.856693267822266,59.108482360839844
2004-12-16,50.82475662231445,41.91850280761719,33.75086212158203,39.59879684448242,58.87915802001953
2004-12-17,50.756126403808594,41.70499038696289,33.707496643066406,39.59879684448242,58.73585510253906
2004-12-20,50.8476448059082,41.63027572631836,33.738494873046875,39.497013092041016,58.79320526123047
2004-12-21,51.00204849243164,42.01814651489258,33.89955520629883,39.856693267822266,58.79320526123047
2004-12-22,50.8304557800293,42.17470932006836,34.141170501708984,40.10099792480469,58.91932678222656
2004-12-23,50.664642333984375,42.22096633911133,34.19071960449219,40.10099792480469,58.94801712036133
2004-12-27,50.270015716552734,42.018585205078125,34.029762268066406,39.67873764038086,58.7243766784668
2004-12-28,50.230003356933594,42.36963653564453,34.21070098876953,40.26521301269531,58.69569396972656
2004-12-29,50.17848587036133,42.430519104003906,34.17950439453125,40.27900695800781,58.68426513671875
2004-12-30,50.515907287597656,42.394718170166016,34.1607780456543,40.223812103271484,58.80467987060547
2004-12-31,50.83455276489258,42.2872314453125,34.1607780456543,40.223812103271484,58.88167953491211
2005-01-03,50.943634033203125,41.98275375366211,33.83631134033203,39.575252532958984,58.88167953491211
2005-01-04,50.40970993041992,41.423946380615234,33.530601501464844,38.981910705566406,58.82421875
2005-01-05,50.679561614990234,41.13737869262695,33.380855560302734,38.56793975830078,58.801204681396484
2005-01-06,50.71400833129883,41.33439254760742,33.5493278503418,38.42995071411133,58.84148025512695
2005-01-07,50.82879638671875,41.20185852050781,33.48067092895508,38.08498001098633,58.82421875
2005-01-10,50.909149169921875,41.36664581298828,33.486915588378906,38.354061126708984,58.79548645019531
2005-01-11,51.20771408081055,41.115875244140625,33.34965896606445,38.09186935424805,58.87594223022461
2005-01-12,51.27657699584961,41.29857635498047,33.418296813964844,38.09877395629883,58.96219253540039
2005-01-13,51.77030563354492,40.97617721557617,33.168701171875,37.94698715209961,59.10597229003906
2005-01-14,51.76453399658203,41.15885543823242,33.39956283569336,38.416160583496094,58.893211364746094
2005-01-18,51.936798095703125,41.60661697387695,33.73027420043945,38.87152099609375,59.0484733581543
2005-01-19,52.086055755615234,41.234100341796875,33.51810836791992,38.485137939453125,59.13471984863281
2005-01-20,52.18940353393555,40.98334884643555,33.29350280761719,38.236759185791016,59.2151985168457
2005-01-21,52.24678039550781,40.77198791503906,33.1063232421875,38.16088104248047,59.24396896362305
2005-01-24,52.47068786621094,40.55348205566406,33.14375305175781,37.79521942138672,59.255435943603516
2005-01-25,51.976966857910156,40.65736389160156,33.19367218017578,37.87799072265625,59.15193557739258
2005-01-26,52.07456588745117,40.908111572265625,33.31221389770508,38.27816390991211,59.12317657470703
2005-01-27,51.976966857910156,40.965431213378906,33.29350280761719,38.34716796875,59.04273986816406
2005-01-28,52.4993896484375,40.814964294433594,33.068885803222656,38.02977752685547,59.24396896362305
2005-01-31,52.648624420166016,41.23051071166992,33.48067092895508,38.75422668457031,59.169185638427734
2005-02-01,52.565101623535156,41.463340759277344,33.78641128540039,39.03021240234375,59.23207473754883
2005-02-02,52.68606948852539,41.6531867980957,33.94863510131836,39.1819953918457,59.27821350097656
2005-02-03,52.657310485839844,41.44544219970703,33.91119384765625,39.02330780029297,59.20322036743164
2005-02-04,53.38911437988281,41.9648551940918,34.18574142456055,39.60975646972656,59.451236724853516
2005-02-07,53.786678314208984,41.94694519042969,34.28557205200195,39.56836700439453,59.4627799987793
2005-02-08,54.092124938964844,42.018585205078125,34.279319763183594,39.65806198120117,59.497379302978516
2005-02-09,54.23619079589844,41.62453842163086,34.17327117919922,39.202701568603516,59.658912658691406
2005-02-10,53.50437927246094,41.76782989501953,34.248138427734375,39.319976806640625,59.35321807861328
2005-02-11,53.46982192993164,42.10813522338867,34.4415397644043,39.63736343383789,59.433956146240234
2005-02-14,53.63688278198242,42.118873596191406,34.50394058227539,39.58905792236328,59.44546127319336
2005-02-15,53.36606216430664,42.26932907104492,34.560115814208984,39.70634841918945,59.33009719848633
2005-02-16,53.16438674926758,42.2765007019043,34.62873840332031,39.94784164428711,59.26092529296875
2005-02-17,52.830177307128906,42.00066375732422,34.38539505004883,39.65806198120117,59.23207473754883
2005-02-18,52.35765075683594,41.98275375366211,34.3729133605957,39.506263732910156,59.24934768676758
2005-02-22,52.12714767456055,41.34872055053711,33.90495300292969,38.76802444458008,59.08209991455078
2005-02-23,52.3000373840332,41.56721878051758,34.13580322265625,38.92670440673828,59.11094665527344
2005-02-24,52.18476104736328,41.88247299194336,34.34794998168945,39.22339630126953,59.053287506103516
2005-02-25,52.43831253051758,42.30156707763672,34.809669494628906,39.80984115600586,59.10517120361328
2005-02-28,51.873558044433594,42.090240478515625,34.62873840332031,39.68566131591797,58.949493408203125
2005-03-01,51.857383728027344,42.33022689819336,34.77223587036133,40.02373504638672,58.90724182128906
2005-03-02,51.788055419921875,42.29439926147461,34.7036018371582,39.982330322265625,58.83206558227539
2005-03-03,51.75910949707031,42.340972900390625,34.809669494628906,40.04441833496094,58.87833023071289
2005-03-04,52.319854736328125,42.767250061035156,35.14036560058594,40.49979019165039,59.04608154296875
2005-03-07,52.52793884277344,42.87470245361328,35.25267028808594,40.49979019165039,59.063472747802734
2005-03-08,52.03081512451172,42.602455139160156,35.05925369262695,40.39628219604492,58.936180114746094
2005-03-09,51.18107223510742,42.21559143066406,34.63497543334961,39.7684440612793,58.57761001586914
2005-03-10,51.49325180053711,42.1403694152832,34.67866516113281,39.595970153808594,58.50822067260742
2005-03-11,51.11748504638672,42.00426483154297,34.560115814208984,39.5821647644043,58.554443359375
2005-03-14,51.42384719848633,42.21199035644531,34.74104690551758,39.8719367980957,58.53134536743164
2005-03-15,51.10016632080078,41.98991394042969,34.57880783081055,39.67184829711914,58.54290008544922
2005-03-16,51.412296295166016,41.62813186645508,34.2606086730957,39.42346954345703,58.58335494995117
2005-03-17,51.5799446105957,41.678279876708984,34.34794998168945,39.67873764038086,58.57179260253906
2005-03-18,51.256202697753906,41.588722229003906,34.34171676635742,39.41657257080078,58.53134536743164
2005-03-21,51.111698150634766,41.459754943847656,34.17950439453125,39.36689376831055,58.53134536743164
2005-03-22,50.678165435791016,41.105133056640625,33.7739372253418,39.10467529296875,58.213199615478516
2005-03-23,50.920936584472656,41.07289123535156,33.70529556274414,38.71135330200195,58.28839874267578
2005-03-24,51.02503204345703,41.08296585083008,33.66514587402344,38.932159423828125,58.32307434082031
2005-03-28,50.71284866333008,41.118934631347656,33.74043655395508,38.856258392333984,58.20741271972656
2005-03-29,51.01348114013672,40.77372360229492,33.45182800292969,38.18001937866211,58.172698974609375
2005-03-30,51.2678108215332,41.32746887207031,33.90982437133789,38.849361419677734,58.346221923828125
2005-03-31,51.63772201538086,41.302303314208984,34.03529739379883,38.82866287231445,58.37512969970703
2005-04-01,51.811790466308594,41.12611389160156,33.928653717041016,38.73896408081055,58.71929168701172
2005-04-04,51.80019760131836,41.26277160644531,33.96001052856445,38.90456771850586,58.64967727661133
